join_date,department_name,emp_name,total_salary,salary,bonus
2019-09-13,IT,Employee_7428,78061,62476,15585.0
2019-09-11,IT,Employee_5591,93101,80767,12334.0
2019-09-07,IT,Employee_1120,111356,81715,29641.0
2019-09-04,IT,Employee_6875,50214,40555,9659.0
2019-09-03,IT,Employee_2103,71894,45900,25994.0
2019-08-31,IT,Employee_775,119222,90760,28462.0
2019-08-28,IT,Employee_4961,89618,83426,6192.0
2019-08-26,IT,Employee_8365,73663,49121,24542.0
2019-08-25,IT,Employee_8392,108775,90887,17888.0
2019-08-17,IT,Employee_9993,93743,86889,6854.0
2019-08-17,IT,Employee_8256,89716,82900,6816.0
2019-08-14,IT,Employee_9402,65136,50661,14475.0
2019-08-13,IT,Employee_6683,51214,41231,9983.0
2019-08-11,IT,Employee_5445,90361,83685,6676.0
2019-08-07,IT,Employee_577,111457,81464,29993.0
2019-08-06,IT,Employee_4595,85630,74585,11045.0
2019-08-05,IT,Employee_6093,105379,92054,13325.0
2019-08-03,IT,Employee_1169,98945,82620,16325.0
2019-08-03,IT,Employee_3239,89084,80100,8984.0
2019-07-31,IT,Employee_2546,57369,39213,18156.0
2019-07-29,IT,Employee_1821,97531,85517,12014.0
2019-07-29,IT,Employee_533,89696,59815,29881.0
2019-07-29,IT,Employee_2600,56612,33846,22766.0
2019-07-26,IT,Employee_6692,48910,33590,15320.0
2019-07-24,IT,Employee_5330,91611,61748,29863.0
2019-07-23,IT,Employee_5349,63470,53750,9720.0
2019-07-20,IT,Employee_7101,91292,76007,15285.0
2019-07-14,IT,Employee_4675,63104,47918,15186.0
2019-07-02,IT,Employee_8006,65979,54002,11977.0
2019-06-16,IT,Employee_9289,64292,42860,21432.0
2019-06-12,IT,Employee_7331,71518,44947,26571.0
2019-06-11,IT,Employee_2563,79756,59098,20658.0
2019-06-06,IT,Employee_7453,96529,70875,25654.0
2019-06-06,IT,Employee_6065,54639,42094,12545.0
2019-06-03,IT,Employee_3359,80319,54671,25648.0
2019-06-02,IT,Employee_1833,87669,63645,24024.0
2019-05-24,IT,Employee_4564,74347,46058,28289.0
2019-05-22,IT,Employee_1426,115570,99939,15631.0
2019-05-22,IT,Employee_6216,68355,44959,23396.0
2019-05-21,IT,Employee_9429,67033,40002,27031.0
2019-05-20,IT,Employee_5720,53425,46406,7019.0
2019-05-18,IT,Employee_5477,46504,38117,8387.0
2019-05-15,IT,Employee_8507,97595,75213,22382.0
2019-05-10,IT,Employee_2090,108575,82188,26387.0
2019-05-06,IT,Employee_4019,69005,44328,24677.0
2019-05-03,IT,Employee_3675,94532,68082,26450.0
2019-05-02,IT,Employee_609,87376,79554,7822.0
2019-05-01,IT,Employee_6543,87292,73937,13355.0
2019-04-27,IT,Employee_8340,54515,42011,12504.0
2019-04-26,IT,Employee_7611,120666,97238,23428.0
2019-04-21,IT,Employee_7710,95986,76456,19530.0
2019-04-20,IT,Employee_7919,101770,89035,12735.0
2019-04-20,IT,Employee_8402,95013,84576,10437.0
2019-04-15,IT,Employee_6312,104285,79289,24996.0
2019-04-15,IT,Employee_6463,107443,79039,28404.0
2019-04-14,IT,Employee_2601,62869,42359,20510.0
2019-04-12,IT,Employee_8194,104877,90434,14443.0
2019-04-06,IT,Employee_7470,57064,35202,21862.0
2019-04-03,IT,Employee_3190,92711,78865,13846.0
2019-04-03,IT,Employee_5196,74321,45688,28633.0
2019-04-03,IT,Employee_6143,37851,32068,5783.0
2019-04-01,IT,Employee_8918,54112,36458,17654.0
2019-03-31,IT,Employee_7740,73785,65687,8098.0
2019-03-31,IT,Employee_6367,51788,44332,7456.0
2019-03-30,IT,Employee_7633,74640,47077,27563.0
2019-03-29,IT,Employee_4118,95618,65702,29916.0
2019-03-26,IT,Employee_6178,110256,99626,10630.0
2019-03-22,IT,Employee_3056,41286,36185,5101.0
2019-03-12,IT,Employee_1620,57329,32315,25014.0
2019-03-10,IT,Employee_6025,124231,98676,25555.0
2019-02-28,IT,Employee_5517,79010,61232,17778.0
2019-02-20,IT,Employee_4531,125373,97818,27555.0
2019-02-14,IT,Employee_7211,74062,62784,11278.0
2019-02-13,IT,Employee_5522,77823,59461,18362.0
2019-02-09,IT,Employee_8578,125280,97262,28018.0
2019-02-08,IT,Employee_3871,81134,67256,13878.0
2019-02-03,IT,Employee_3549,111395,84878,26517.0
2019-02-01,IT,Employee_1941,115692,87558,28134.0
2019-01-23,IT,Employee_2594,50669,31902,18767.0
2019-01-22,IT,Employee_9485,100972,81025,19947.0
2019-01-21,IT,Employee_9919,40398,35361,5037.0
2019-01-17,IT,Employee_9234,106369,85604,20765.0
2019-01-15,IT,Employee_7017,61762,37344,24418.0
2019-01-11,IT,Employee_8354,65466,54807,10659.0
2019-01-04,IT,Employee_1181,63123,44693,18430.0
2018-12-31,IT,Employee_781,97783,69673,28110.0
2018-12-29,IT,Employee_68,66835,51740,15095.0
2018-12-23,IT,Employee_4872,65575,51959,13616.0
2018-12-21,IT,Employee_1988,50736,40558,10178.0
2018-12-19,IT,Employee_3894,71491,45674,25817.0
2018-12-18,IT,Employee_3870,81143,73856,7287.0
2018-12-17,IT,Employee_1541,77761,66308,11453.0
2018-12-17,IT,Employee_4634,66167,36212,29955.0
2018-12-16,IT,Employee_5082,104872,87564,17308.0
2018-12-11,IT,Employee_2397,112527,94509,18018.0
2018-12-10,IT,Employee_5974,86658,77408,9250.0
2018-12-06,IT,Employee_1823,95152,78865,16287.0
2018-12-04,IT,Employee_3577,63353,40352,23001.0
2018-12-02,IT,Employee_8302,90164,61182,28982.0
2018-12-01,IT,Employee_1961,69908,43601,26307.0
2018-11-28,IT,Employee_910,107618,80998,26620.0
2018-11-18,IT,Employee_49,66586,53557,13029.0
2018-11-18,IT,Employee_1209,46781,38104,8677.0
2018-11-16,IT,Employee_5746,90464,62481,27983.0
2018-11-14,IT,Employee_9272,57756,48114,9642.0
2018-11-13,IT,Employee_1637,93114,87103,6011.0
2018-11-09,IT,Employee_1879,90851,64311,26540.0
2018-11-03,IT,Employee_4282,77927,52068,25859.0
2018-11-02,IT,Employee_6362,124438,96629,27809.0
2018-11-02,IT,Employee_5814,119783,95633,24150.0
2018-11-02,IT,Employee_3973,92656,81408,11248.0
2018-10-29,IT,Employee_1137,65454,44425,21029.0
2018-10-26,IT,Employee_8443,77677,49237,28440.0
2018-10-23,IT,Employee_2086,81151,71596,9555.0
2018-10-18,IT,Employee_7425,86829,80117,6712.0
2018-10-17,IT,Employee_4105,90587,78484,12103.0
2018-10-04,IT,Employee_5788,114949,85709,29240.0
2018-10-02,IT,Employee_4740,116376,96156,20220.0
2018-10-01,IT,Employee_4491,104519,91630,12889.0
2018-09-30,IT,Employee_4450,85682,60284,25398.0
2018-09-20,IT,Employee_6176,97864,80411,17453.0
2018-09-18,IT,Employee_3076,116008,92703,23305.0
2018-09-14,IT,Employee_7335,99654,91920,7734.0
2018-09-14,IT,Employee_9863,44597,38250,6347.0
2018-09-09,IT,Employee_1028,70988,52480,18508.0
2018-09-07,IT,Employee_8497,104734,96786,7948.0
2018-09-07,IT,Employee_3861,91347,80374,10973.0
2018-09-07,IT,Employee_7684,74847,48697,26150.0
2018-09-05,IT,Employee_7191,117858,96533,21325.0
2018-08-26,IT,Employee_4489,51689,40270,11419.0
2018-08-22,IT,Employee_411,87485,67489,19996.0
2018-08-18,IT,Employee_9540,95584,70730,24854.0
2018-08-10,IT,Employee_4593,100315,86553,13762.0
2018-08-09,IT,Employee_8920,99834,84869,14965.0
2018-08-09,IT,Employee_21,65103,57315,7788.0
2018-08-06,IT,Employee_2950,117655,90639,27016.0
2018-08-01,IT,Employee_8573,113707,93654,20053.0
2018-08-01,IT,Employee_1695,73603,65800,7803.0
2018-07-29,IT,Employee_6404,54213,46565,7648.0
2018-07-24,IT,Employee_990,68920,62795,6125.0
2018-07-20,IT,Employee_2173,101983,77577,24406.0
2018-07-19,IT,Employee_1724,100477,78241,22236.0
2018-07-10,IT,Employee_1907,79760,51601,28159.0
2018-07-07,IT,Employee_6969,100021,72240,27781.0
2018-07-06,IT,Employee_6513,89300,80785,8515.0
2018-07-04,IT,Employee_1445,125902,97787,28115.0
2018-07-02,IT,Employee_2380,105124,83266,21858.0
2018-07-01,IT,Employee_5453,69135,39630,29505.0
2018-06-29,IT,Employee_625,113525,92851,20674.0
2018-06-28,IT,Employee_4064,86950,77234,9716.0
2018-06-22,IT,Employee_260,51407,32106,19301.0
2018-06-16,IT,Employee_4029,64761,53306,11455.0
2018-06-13,IT,Employee_98,104986,92399,12587.0
2018-06-09,IT,Employee_1040,77565,53119,24446.0
2018-06-08,IT,Employee_8056,73157,54318,18839.0
2018-06-02,IT,Employee_7439,107796,93545,14251.0
2018-05-30,IT,Employee_3855,63013,37855,25158.0
2018-05-24,IT,Employee_6388,58497,43127,15370.0
2018-05-22,IT,Employee_2297,65822,42213,23609.0
2018-05-20,IT,Employee_5345,82148,58205,23943.0
2018-05-15,IT,Employee_7220,90098,72425,17673.0
2018-05-11,IT,Employee_7241,84489,56968,27521.0
2018-05-08,IT,Employee_1679,91344,82320,9024.0
2018-05-04,IT,Employee_8342,88142,66069,22073.0
2018-05-03,IT,Employee_9126,67815,60173,7642.0
2018-05-03,IT,Employee_9881,82387,52887,29500.0
2018-05-03,IT,Employee_7205,57618,47105,10513.0
2018-04-30,IT,Employee_758,51953,34487,17466.0
2018-04-29,IT,Employee_5970,76720,61460,15260.0
2018-04-25,IT,Employee_332,86650,74261,12389.0
2018-04-25,IT,Employee_8571,78640,65848,12792.0
2018-04-22,IT,Employee_7600,113398,94990,18408.0
2018-04-11,IT,Employee_1760,116422,89789,26633.0
2018-04-07,IT,Employee_8337,57959,38629,19330.0
2018-04-05,IT,Employee_2044,67064,49329,17735.0
2018-04-03,IT,Employee_431,110612,88735,21877.0
2018-03-31,IT,Employee_2038,90599,76998,13601.0
2018-03-30,IT,Employee_3541,92428,84510,7918.0
2018-03-29,IT,Employee_7467,106577,78500,28077.0
2018-03-28,IT,Employee_1439,95618,87255,8363.0
2018-03-28,IT,Employee_4092,40495,30184,10311.0
2018-03-25,IT,Employee_6252,82845,65777,17068.0
2018-03-24,IT,Employee_8227,105947,84979,20968.0
2018-03-18,IT,Employee_6424,94695,65388,29307.0
2018-03-15,IT,Employee_5442,91644,80955,10689.0
2018-03-15,IT,Employee_4445,90956,78022,12934.0
2018-03-14,IT,Employee_6797,114679,92771,21908.0
2018-03-03,IT,Employee_9404,66902,60816,6086.0
2018-03-01,IT,Employee_5956,102385,91083,11302.0
2018-02-28,IT,Employee_8286,86639,79630,7009.0
2018-02-26,IT,Employee_2483,74242,58604,15638.0
2018-02-26,IT,Employee_5142,58195,42614,15581.0
2018-02-25,IT,Employee_9880,52260,37426,14834.0
2018-02-25,IT,Employee_6986,65267,37131,28136.0
2018-02-20,IT,Employee_8422,87986,81171,6815.0
2018-02-15,IT,Employee_2442,73622,57235,16387.0
2018-02-09,IT,Employee_9599,97871,77611,20260.0
2018-02-02,IT,Employee_3850,82652,55090,27562.0
2018-02-01,IT,Employee_4971,94038,82025,12013.0
2018-01-31,IT,Employee_3420,108184,86278,21906.0
2018-01-12,IT,Employee_7747,106605,94202,12403.0
2018-01-12,IT,Employee_6933,88486,58973,29513.0
2018-01-10,IT,Employee_9842,67576,38769,28807.0
2018-01-06,IT,Employee_1530,122698,99290,23408.0
2018-01-05,IT,Employee_3475,67748,40011,27737.0
2018-01-01,IT,Employee_5045,77113,61126,15987.0
2017-12-31,IT,Employee_8321,87801,60653,27148.0
2017-12-27,IT,Employee_227,41474,35818,5656.0
2017-12-24,IT,Employee_5954,89987,82616,7371.0
2017-12-24,IT,Employee_2718,83537,59346,24191.0
2017-12-19,IT,Employee_5633,114181,97959,16222.0
2017-12-10,IT,Employee_827,56282,46283,9999.0
2017-12-06,IT,Employee_3401,102700,96865,5835.0
2017-12-01,IT,Employee_7091,110766,97035,13731.0
2017-11-28,IT,Employee_3555,49320,37213,12107.0
2017-11-25,IT,Employee_3060,69987,47423,22564.0
2017-11-25,IT,Employee_4388,49948,40086,9862.0
2017-11-23,IT,Employee_349,106311,99428,6883.0
2017-11-21,IT,Employee_166,89357,69605,19752.0
2017-11-20,IT,Employee_8490,65360,46490,18870.0
2017-11-16,IT,Employee_7263,107461,80106,27355.0
2017-11-15,IT,Employee_1940,66931,39934,26997.0
2017-11-15,IT,Employee_1945,47306,39909,7397.0
2017-11-12,IT,Employee_4221,85081,61437,23644.0
2017-11-09,IT,Employee_2597,85213,72399,12814.0
2017-11-04,IT,Employee_6934,100084,74390,25694.0
2017-11-02,IT,Employee_1221,94053,78167,15886.0
2017-11-01,IT,Employee_9710,94424,71999,22425.0
2017-10-26,IT,Employee_5654,122602,94950,27652.0
2017-10-25,IT,Employee_2439,44333,30059,14274.0
2017-10-23,IT,Employee_3098,108136,87602,20534.0
2017-10-22,IT,Employee_9161,93373,87948,5425.0
2017-10-21,IT,Employee_5875,98975,77031,21944.0
2017-10-20,IT,Employee_9255,69176,55960,13216.0
2017-10-10,IT,Employee_99,74978,66451,8527.0
2017-10-07,IT,Employee_7391,111364,93056,18308.0
2017-10-05,IT,Employee_7942,68714,49637,19077.0
2017-10-01,IT,Employee_2009,98439,71745,26694.0
2017-10-01,IT,Employee_8135,89558,67962,21596.0
2017-09-30,IT,Employee_7264,53443,31595,21848.0
2017-09-28,IT,Employee_318,71879,47833,24046.0
2017-09-25,IT,Employee_7474,91849,77965,13884.0
2017-09-19,IT,Employee_4121,103533,76479,27054.0
2017-09-17,IT,Employee_1647,50959,30973,19986.0
2017-09-12,IT,Employee_3907,85295,65287,20008.0
2017-09-03,IT,Employee_8644,104796,91456,13340.0
2017-08-30,IT,Employee_1337,61869,39529,22340.0
2017-08-29,IT,Employee_2393,91316,82755,8561.0
2017-08-26,IT,Employee_9007,70994,49351,21643.0
2017-08-19,IT,Employee_7157,43541,32871,10670.0
2017-08-16,IT,Employee_6723,105129,86063,19066.0
2017-08-11,IT,Employee_5389,89714,79474,10240.0
2017-08-09,IT,Employee_2428,93701,64130,29571.0
2017-08-07,IT,Employee_9172,67885,40316,27569.0
2017-08-05,IT,Employee_1912,96100,78435,17665.0
2017-08-03,IT,Employee_4065,119551,91049,28502.0
2017-07-29,IT,Employee_3854,98279,78536,19743.0
2017-07-24,IT,Employee_5808,40260,34100,6160.0
2017-07-21,IT,Employee_5092,118513,95185,23328.0
2017-07-15,IT,Employee_8024,58798,36508,22290.0
2017-07-11,IT,Employee_4941,107473,98348,9125.0
2017-07-08,IT,Employee_8350,104226,83651,20575.0
2017-07-05,IT,Employee_9767,77008,60158,16850.0
2017-06-25,IT,Employee_1378,97056,77219,19837.0
2017-06-20,IT,Employee_426,80042,59433,20609.0
2017-06-13,IT,Employee_3619,93929,75039,18890.0
2017-06-10,IT,Employee_9728,50443,42209,8234.0
2017-06-07,IT,Employee_9254,114767,98688,16079.0
2017-06-02,IT,Employee_3461,108042,96421,11621.0
2017-05-17,IT,Employee_5959,87801,70194,17607.0
2017-05-13,IT,Employee_7377,65805,57011,8794.0
2017-05-13,IT,Employee_1487,50980,39895,11085.0
2017-05-07,IT,Employee_259,61642,41584,20058.0
2017-05-05,IT,Employee_7420,61887,48223,13664.0
2017-04-25,IT,Employee_2349,125832,99076,26756.0
2017-04-19,IT,Employee_5140,102841,90883,11958.0
2017-04-14,IT,Employee_5083,72320,44102,28218.0
2017-04-13,IT,Employee_2128,60027,45032,14995.0
2017-04-09,IT,Employee_6218,89506,68751,20755.0
2017-04-07,IT,Employee_4241,115934,90477,25457.0
2017-04-03,IT,Employee_2260,91780,78623,13157.0
2017-04-03,IT,Employee_9160,52451,30599,21852.0
2017-03-26,IT,Employee_1949,85760,73558,12202.0
2017-03-13,IT,Employee_517,102224,95064,7160.0
2017-03-10,IT,Employee_3288,85386,69062,16324.0
2017-03-09,IT,Employee_1366,65052,44823,20229.0
2017-03-07,IT,Employee_6300,60234,53238,6996.0
2017-03-02,IT,Employee_2979,115821,99432,16389.0
2017-02-28,IT,Employee_4805,93619,85919,7700.0
2017-02-24,IT,Employee_7049,55838,41817,14021.0
2017-02-22,IT,Employee_6663,57894,36733,21161.0
2017-02-21,IT,Employee_5414,69680,62934,6746.0
2017-02-13,IT,Employee_7188,94964,82488,12476.0
2017-02-09,IT,Employee_6437,96826,71994,24832.0
2017-02-08,IT,Employee_8341,85468,70721,14747.0
2017-02-06,IT,Employee_4981,83276,73809,9467.0
2017-02-04,IT,Employee_6114,61258,48462,12796.0
2017-02-02,IT,Employee_3938,93293,72354,20939.0
2017-02-02,IT,Employee_2644,83648,57122,26526.0
2017-02-02,IT,Employee_1791,54977,42935,12042.0
2017-01-31,IT,Employee_1728,92413,64528,27885.0
2017-01-31,IT,Employee_1494,72647,58038,14609.0
2017-01-27,IT,Employee_8080,87394,66593,20801.0
2017-01-25,IT,Employee_4237,112406,86005,26401.0
2017-01-23,IT,Employee_5697,73946,56930,17016.0
2017-01-20,IT,Employee_459,87076,62399,24677.0
2017-01-18,IT,Employee_2540,57911,38727,19184.0
2017-01-16,IT,Employee_9331,65907,37965,27942.0
2017-01-15,IT,Employee_3049,90517,66726,23791.0
2017-01-08,IT,Employee_1325,112794,84681,28113.0
2017-01-05,IT,Employee_6378,101247,93128,8119.0
2017-01-02,IT,Employee_3477,63400,38896,24504.0
2016-12-31,IT,Employee_2681,72369,60858,11511.0
2016-12-28,IT,Employee_4747,69232,42679,26553.0
2016-12-27,IT,Employee_6904,60286,49300,10986.0
2016-12-27,IT,Employee_805,76023,49109,26914.0
2016-12-26,IT,Employee_4713,59498,43031,16467.0
2016-12-25,IT,Employee_1395,56281,39182,17099.0
2016-12-25,IT,Employee_2624,45718,36421,9297.0
2016-12-23,IT,Employee_2334,104607,90385,14222.0
2016-12-23,IT,Employee_8033,66153,49734,16419.0
2016-12-08,IT,Employee_8593,94418,70542,23876.0
2016-12-04,IT,Employee_1970,87503,78985,8518.0
2016-12-04,IT,Employee_5167,87634,65655,21979.0
2016-12-04,IT,Employee_5996,71660,57675,13985.0
2016-12-03,IT,Employee_1678,105515,76904,28611.0
2016-12-03,IT,Employee_8116,80160,58577,21583.0
2016-12-03,IT,Employee_2652,42968,37088,5880.0
2016-11-28,IT,Employee_5368,67129,47171,19958.0
2016-11-24,IT,Employee_4788,81102,61989,19113.0
2016-11-24,IT,Employee_3626,82554,61433,21121.0
2016-11-20,IT,Employee_3971,111091,83318,27773.0
2016-11-17,IT,Employee_1635,75999,60929,15070.0
2016-11-13,IT,Employee_6308,48077,34447,13630.0
2016-11-10,IT,Employee_5056,79789,66507,13282.0
2016-11-05,IT,Employee_3632,107624,90115,17509.0
2016-10-26,IT,Employee_74,102649,89682,12967.0
2016-10-26,IT,Employee_6794,88876,83239,5637.0
2016-10-25,IT,Employee_5620,51595,37198,14397.0
2016-10-24,IT,Employee_5801,64953,56865,8088.0
2016-10-16,IT,Employee_6325,67338,60262,7076.0
2016-10-13,IT,Employee_543,49726,39343,10383.0
2016-10-03,IT,Employee_8073,90608,78392,12216.0
2016-09-25,IT,Employee_3221,59168,40019,19149.0
2016-09-24,IT,Employee_6929,47138,35312,11826.0
2016-09-18,IT,Employee_3978,93427,63699,29728.0
2016-09-17,IT,Employee_7148,112228,89722,22506.0
2016-09-15,IT,Employee_2064,104394,98831,5563.0
2016-09-12,IT,Employee_2055,85773,70068,15705.0
2016-09-07,IT,Employee_8638,49960,32082,17878.0
2016-09-01,IT,Employee_4268,62393,38673,23720.0
2016-08-23,IT,Employee_5966,79469,73452,6017.0
2016-08-23,IT,Employee_628,73702,47332,26370.0
2016-08-19,IT,Employee_4009,59850,40248,19602.0
2016-08-17,IT,Employee_6105,90909,81069,9840.0
2016-08-17,IT,Employee_3722,77369,47793,29576.0
2016-08-13,IT,Employee_6050,110905,91816,19089.0
2016-08-12,IT,Employee_2828,100103,70533,29570.0
2016-08-08,IT,Employee_9041,107853,89469,18384.0
2016-08-08,IT,Employee_2217,72373,49330,23043.0
2016-08-04,IT,Employee_351,43143,34321,8822.0
2016-08-02,IT,Employee_1809,76183,52789,23394.0
2016-08-02,IT,Employee_9396,53571,46318,7253.0
2016-08-01,IT,Employee_5439,68912,51891,17021.0
2016-07-28,IT,Employee_8722,78642,53031,25611.0
2016-07-19,IT,Employee_1952,68963,58013,10950.0
2016-07-19,IT,Employee_8188,53853,33543,20310.0
2016-07-18,IT,Employee_4179,100177,77918,22259.0
2016-07-16,IT,Employee_387,95871,89821,6050.0
2016-07-16,IT,Employee_6619,74428,57802,16626.0
2016-07-08,IT,Employee_1019,90219,71048,19171.0
2016-07-05,IT,Employee_6138,55334,47813,7521.0
2016-06-30,IT,Employee_5294,90883,79240,11643.0
2016-06-29,IT,Employee_466,84657,79531,5126.0
2016-06-27,IT,Employee_9176,101316,89921,11395.0
2016-06-20,IT,Employee_1584,73826,59418,14408.0
2016-06-17,IT,Employee_5376,83914,67142,16772.0
2016-06-16,IT,Employee_6650,71461,44450,27011.0
2016-06-14,IT,Employee_4478,77331,66994,10337.0
2016-06-13,IT,Employee_5356,104459,74854,29605.0
2016-06-10,IT,Employee_6416,51054,39176,11878.0
2016-06-05,IT,Employee_1929,114795,93804,20991.0
2016-06-04,IT,Employee_2694,82990,55832,27158.0
2016-06-02,IT,Employee_7084,68523,56409,12114.0
2016-06-02,IT,Employee_7758,44667,36505,8162.0
2016-05-28,IT,Employee_1093,64081,47450,16631.0
2016-05-25,IT,Employee_1633,76531,52854,23677.0
2016-05-23,IT,Employee_9121,74280,48982,25298.0
2016-05-22,IT,Employee_4286,66131,46285,19846.0
2016-05-15,IT,Employee_7100,118085,91463,26622.0
2016-05-11,IT,Employee_1867,76638,64929,11709.0
2016-05-09,IT,Employee_3847,81647,52327,29320.0
2016-05-07,IT,Employee_2819,60171,54453,5718.0
2016-05-04,IT,Employee_7727,71590,56414,15176.0
2016-05-01,IT,Employee_1975,63311,49215,14096.0
2016-04-20,IT,Employee_2726,100894,79665,21229.0
2016-04-20,IT,Employee_6566,72407,65516,6891.0
2016-04-18,IT,Employee_4895,51603,30535,21068.0
2016-04-17,IT,Employee_6584,57323,45133,12190.0
2016-04-10,IT,Employee_2381,68358,42342,26016.0
2016-04-06,IT,Employee_9990,82600,66312,16288.0
2016-04-05,IT,Employee_996,103343,80325,23018.0
2016-03-31,IT,Employee_6053,62953,53696,9257.0
2016-03-25,IT,Employee_8846,79767,59698,20069.0
2016-03-23,IT,Employee_1786,60758,53140,7618.0
2016-03-19,IT,Employee_2631,55655,42202,13453.0
2016-03-18,IT,Employee_373,69824,45376,24448.0
2016-03-17,IT,Employee_4140,83725,68767,14958.0
2016-03-13,IT,Employee_8873,67496,54448,13048.0
2016-03-09,IT,Employee_6398,123980,94372,29608.0
2016-03-03,IT,Employee_7666,47430,39157,8273.0
2016-03-01,IT,Employee_6520,99483,85505,13978.0
2016-03-01,IT,Employee_8339,62418,38360,24058.0
2016-02-22,IT,Employee_1670,105652,94366,11286.0
2016-02-19,IT,Employee_8467,46142,34793,11349.0
2016-02-08,IT,Employee_7849,69362,46860,22502.0
2016-02-03,IT,Employee_8597,72701,55836,16865.0
2016-02-01,IT,Employee_3427,86994,62527,24467.0
2016-01-28,IT,Employee_3238,68761,56576,12185.0
2016-01-26,IT,Employee_2345,64390,43432,20958.0
2016-01-23,IT,Employee_9715,102008,79322,22686.0
2016-01-11,IT,Employee_7038,74959,68588,6371.0
2016-01-11,IT,Employee_1828,74216,59160,15056.0
2016-01-02,IT,Employee_7996,77572,56866,20706.0
2015-12-26,IT,Employee_7189,92339,86632,5707.0
2015-12-24,IT,Employee_6653,122718,97583,25135.0
2015-12-23,IT,Employee_7824,104885,98683,6202.0
2015-12-11,IT,Employee_4753,97554,85928,11626.0
2015-12-09,IT,Employee_1758,67747,60480,7267.0
2015-12-06,IT,Employee_7002,61076,53007,8069.0
2015-12-05,IT,Employee_5556,67366,52970,14396.0
2015-12-04,IT,Employee_3593,73793,61028,12765.0
2015-12-02,IT,Employee_4415,87643,63124,24519.0
2015-12-02,IT,Employee_1087,51816,37312,14504.0
2015-12-01,IT,Employee_5435,90095,64647,25448.0
2015-11-30,IT,Employee_9153,104499,86195,18304.0
2015-11-29,IT,Employee_1291,97274,88765,8509.0
2015-11-26,IT,Employee_5373,103056,76266,26790.0
2015-11-25,IT,Employee_3194,111132,98993,12139.0
